Debugging From the Student Perspective,https://ieeexplore.ieee.org/document/5238628/
The Impact of a Peer-Learning Agent Based on Pair Programming in a Programming Course,https://ieeexplore.ieee.org/document/5196685/
Remote Spectroscopy in the Visible Using Fibers on the Optical Internet Network,https://ieeexplore.ieee.org/document/5373854/
Student Behavior and Interaction Patterns With an LMS as Motivation Predictors in E-Learning Settings,https://ieeexplore.ieee.org/document/5276801/
OPEE: An Outreach Project for Engineering Education,https://ieeexplore.ieee.org/document/5232816/
"A 10-Year Mechatronics Curriculum Development Initiative: Relevance, Content, and Results—Part II",https://ieeexplore.ieee.org/document/5170019/
Starting Early: Increasing Elementary (K-8) Student Science Achievement With Retired Scientists and Engineers,https://ieeexplore.ieee.org/document/5235090/
A Cost-Effective Atomic Force Microscope for Undergraduate Control Laboratories,https://ieeexplore.ieee.org/document/5233773/
Understanding Computation of Impulse Response in Microwave Software Tools,https://ieeexplore.ieee.org/document/5291720/
Engineering the Future: Embedding Engineering Permanently Across the School–University Interface,https://ieeexplore.ieee.org/document/5238640/
The Fender Stratocaster Electric Guitar: A Case Study for Both Nontransferable and Transferable Skills Learning in a Generalist Electronic Engineering Cohort,https://ieeexplore.ieee.org/document/5286255/
Engaging High School and Engineering Students: A Multifaceted Outreach Program Based on a Mechatronics Platform,https://ieeexplore.ieee.org/document/5288530/
Support for Different Roles in Software Engineering Master's Thesis Projects,https://ieeexplore.ieee.org/document/5169982/
Hands-On Experience in HPC With Secondary School Students,https://ieeexplore.ieee.org/document/5247019/
Engineering Outreach: A Successful Initiative With Gifted Students in Science and Technology in Hong Kong,https://ieeexplore.ieee.org/document/5288529/
Integrating Laboratory Activity Into a Junior High School Classroom,https://ieeexplore.ieee.org/document/5196686/
Problem-Based Learning in Communication Systems: Student Perceptions and Achievement,https://ieeexplore.ieee.org/document/5353647/
Industry-Oriented Laboratory Development for Mixed-Signal IC Test Education,https://ieeexplore.ieee.org/document/5405080/
Engaging Robots: Innovative Outreach for Attracting Cybernetics Students,https://ieeexplore.ieee.org/document/5233834/
Amplitude Frequency Response Measurement: A Simple Technique,https://ieeexplore.ieee.org/document/5208199/
Hands-On Summer Camp to Attract K–12 Students to Engineering Fields,https://ieeexplore.ieee.org/document/5272249/
Pedagogy and Processes for a Computer Programming Outreach Workshop—The Bridge to College Model,https://ieeexplore.ieee.org/document/5232815/
Chips for Everyone: A Multifaceted Approach in Electrical Engineering Outreach,https://ieeexplore.ieee.org/document/5272438/
Engaging Students in Applied Electromagnetics at the University of San Diego,https://ieeexplore.ieee.org/document/5272251/
Evaluation of Final Examination Papers in Engineering: A Case Study Using Bloom's Taxonomy,https://ieeexplore.ieee.org/document/5196692/
"A Novel Analog Integrated Circuit Design Course Covering Design, Layout, and Resulting Chip Measurement",https://ieeexplore.ieee.org/document/5169983/
Establishing a K-12 Circuit Design Program,https://ieeexplore.ieee.org/document/5262963/
"Educational Experiences Detecting, Using, and Representing Ternary Relationships in Database Design",https://ieeexplore.ieee.org/document/5208198/
A Matlab/Simulink-Based Interactive Module for Servo Systems Learning,https://ieeexplore.ieee.org/document/5169981/
Effective Teaching of the Physical Design of Integrated Circuits Using Educational Tools,https://ieeexplore.ieee.org/document/5308201/
Creating an Agile ECE Learning Environment Through Engineering Clinics,https://ieeexplore.ieee.org/document/5280254/
Analyzing Convergence in e-Learning Resource Filtering Based on ACO Techniques: A Case Study With Telecommunication Engineering Students,https://ieeexplore.ieee.org/document/5288562/
